"LOCATION","Country","VAR","Variable","EDI","Edition","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"FIN","Finland","201","Index of industrial production","201803","March 2018","M","Monthly","2017-02","Feb-2017","IDX","Index","0","Units",,,96.5,,
"FIN","Finland","201","Index of industrial production","201803","March 2018","M","Monthly","2017-03","Mar-2017","IDX","Index","0","Units",,,97.8,,
"FIN","Finland","201","Index of industrial production","201803","March 2018","M","Monthly","2017-04","Apr-2017","IDX","Index","0","Units",,,97.8,,
"FIN","Finland","201","Index of industrial production","201803","March 2018","M","Monthly","2017-05","May-2017","IDX","Index","0","Units",,,99.8,,
"FIN","Finland","201","Index of industrial production","201803","March 2018","M","Monthly","2017-06","Jun-2017","IDX","Index","0","Units",,,99.3,,
"FIN","Finland","201","Index of industrial production","201803","March 2018","M","Monthly","2017-07","Jul-2017","IDX","Index","0","Units",,,99.6,,
"FIN","Finland","201","Index of industrial production","201803","March 2018","M","Monthly","2017-08","Aug-2017","IDX","Index","0","Units",,,99.4,,
"FIN","Finland","201","Index of industrial production","201803","March 2018","M","Monthly","2017-09","Sep-2017","IDX","Index","0","Units",,,99.8,,
"FIN","Finland","201","Index of industrial production","201803","March 2018","M","Monthly","2017-10","Oct-2017","IDX","Index","0","Units",,,99.9,,
"FIN","Finland","201","Index of industrial production","201803","March 2018","M","Monthly","2017-11","Nov-2017","IDX","Index","0","Units",,,100.7,,
"FIN","Finland","201","Index of industrial production","201803","March 2018","M","Monthly","2017-12","Dec-2017","IDX","Index","0","Units",,,100.7,,
"FRA","France","201","Index of industrial production","201803","March 2018","M","Monthly","2015-01","Jan-2015","IDX","Index","0","Units",,,99.91,,
"FRA","France","201","Index of industrial production","201803","March 2018","M","Monthly","2015-02","Feb-2015","IDX","Index","0","Units",,,100.31,,
"FRA","France","201","Index of industrial production","201803","March 2018","M","Monthly","2015-03","Mar-2015","IDX","Index","0","Units",,,100.66,,
"FRA","France","201","Index of industrial production","201803","March 2018","M","Monthly","2015-04","Apr-2015","IDX","Index","0","Units",,,99.97,,
"FRA","France","201","Index of industrial production","201803","March 2018","M","Monthly","2015-05","May-2015","IDX","Index","0","Units",,,100.44,,
"FRA","France","201","Index of industrial production","201803","March 2018","M","Monthly","2015-06","Jun-2015","IDX","Index","0","Units",,,101.5,,
"FRA","France","201","Index of industrial production","201803","March 2018","M","Monthly","2015-07","Jul-2015","IDX","Index","0","Units",,,99.89,,
"FRA","France","201","Index of industrial production","201803","March 2018","M","Monthly","2015-08","Aug-2015","IDX","Index","0","Units",,,102.05,,
"FRA","France","201","Index of industrial production","201803","March 2018","M","Monthly","2015-09","Sep-2015","IDX","Index","0","Units",,,102.17,,
"FRA","France","201","Index of industrial production","201803","March 2018","M","Monthly","2015-10","Oct-2015","IDX","Index","0","Units",,,102.51,,
"FRA","France","201","Index of industrial production","201803","March 2018","M","Monthly","2015-11","Nov-2015","IDX","Index","0","Units",,,100.89,,
"FRA","France","201","Index of industrial production","201803","March 2018","M","Monthly","2015-12","Dec-2015","IDX","Index","0","Units",,,100.91,,
"FRA","France","201","Index of industrial production","201803","March 2018","M","Monthly","2016-01","Jan-2016","IDX","Index","0","Units",,,102.01,,
"FRA","France","201","Index of industrial production","201803","March 2018","M","Monthly","2016-02","Feb-2016","IDX","Index","0","Units",,,101.01,,
"FRA","France","201","Index of industrial production","201803","March 2018","M","Monthly","2016-03","Mar-2016","IDX","Index","0","Units",,,100.22,,
"FRA","France","201","Index of industrial production","201803","March 2018","M","Monthly","2016-04","Apr-2016","IDX","Index","0","Units",,,102.08,,
"FRA","France","201","Index of industrial production","201803","March 2018","M","Monthly","2016-05","May-2016","IDX","Index","0","Units",,,100.99,,
"FRA","France","201","Index of industrial production","201803","March 2018","M","Monthly","2016-06","Jun-2016","IDX","Index","0","Units",,,100.44,,
"FRA","France","201","Index of industrial production","201803","March 2018","M","Monthly","2016-07","Jul-2016","IDX","Index","0","Units",,,99.7,,
"FRA","France","201","Index of industrial production","201803","March 2018","M","Monthly","2016-08","Aug-2016","IDX","Index","0","Units",,,102.27,,
"FRA","France","201","Index of industrial production","201803","March 2018","M","Monthly","2016-09","Sep-2016","IDX","Index","0","Units",,,100.87,,
"FRA","France","201","Index of industrial production","201803","March 2018","M","Monthly","2016-10","Oct-2016","IDX","Index","0","Units",,,100.44,,
"FRA","France","201","Index of industrial production","201803","March 2018","M","Monthly","2016-11","Nov-2016","IDX","Index","0","Units",,,103.1,,
"FRA","France","201","Index of industrial production","201803","March 2018","M","Monthly","2016-12","Dec-2016","IDX","Index","0","Units",,,101.72,,
"FRA","France","201","Index of industrial production","201803","March 2018","M","Monthly","2017-01","Jan-2017","IDX","Index","0","Units",,,102.07,,
"FRA","France","201","Index of industrial production","201803","March 2018","M","Monthly","2017-02","Feb-2017","IDX","Index","0","Units",,,100.3,,
"FRA","France","201","Index of industrial production","201803","March 2018","M","Monthly","2017-03","Mar-2017","IDX","Index","0","Units",,,102.63,,
"FRA","France","201","Index of industrial production","201803","March 2018","M","Monthly","2017-04","Apr-2017","IDX","Index","0","Units",,,102.01,,
"FRA","France","201","Index of industrial production","201803","March 2018","M","Monthly","2017-05","May-2017","IDX","Index","0","Units",,,103.92,,
"FRA","France","201","Index of industrial production","201803","March 2018","M","Monthly","2017-06","Jun-2017","IDX","Index","0","Units",,,102.76,,
"FRA","France","201","Index of industrial production","201803","March 2018","M","Monthly","2017-07","Jul-2017","IDX","Index","0","Units",,,103.56,,
"FRA","France","201","Index of industrial production","201803","March 2018","M","Monthly","2017-08","Aug-2017","IDX","Index","0","Units",,,103.38,,
"FRA","France","201","Index of industrial production","201803","March 2018","M","Monthly","2017-09","Sep-2017","IDX","Index","0","Units",,,104.28,,
"FRA","France","201","Index of industrial production","201803","March 2018","M","Monthly","2017-10","Oct-2017","IDX","Index","0","Units",,,106.07,,
"FRA","France","201","Index of industrial production","201803","March 2018","M","Monthly","2017-11","Nov-2017","IDX","Index","0","Units",,,105.72,,
"FRA","France","201","Index of industrial production","201803","March 2018","M","Monthly","2017-12","Dec-2017","IDX","Index","0","Units",,,106.25,,
"DEU","Germany","201","Index of industrial production","201803","March 2018","M","Monthly","2015-01","Jan-2015","IDX","Index","0","Units",,,110.35,,
"DEU","Germany","201","Index of industrial production","201803","March 2018","M","Monthly","2015-02","Feb-2015","IDX","Index","0","Units",,,110.55,,
"DEU","Germany","201","Index of industrial production","201803","March 2018","M","Monthly","2015-03","Mar-2015","IDX","Index","0","Units",,,110.65,,
"DEU","Germany","201","Index of industrial production","201803","March 2018","M","Monthly","2015-04","Apr-2015","IDX","Index","0","Units",,,110.96,,
"DEU","Germany","201","Index of industrial production","201803","March 2018","M","Monthly","2015-05","May-2015","IDX","Index","0","Units",,,111.56,,
"DEU","Germany","201","Index of industrial production","201803","March 2018","M","Monthly","2015-06","Jun-2015","IDX","Index","0","Units",,,111.26,,
"DEU","Germany","201","Index of industrial production","201803","March 2018","M","Monthly","2015-07","Jul-2015","IDX","Index","0","Units",,,112.47,,
"DEU","Germany","201","Index of industrial production","201803","March 2018","M","Monthly","2015-08","Aug-2015","IDX","Index","0","Units",,,110.35,,
"DEU","Germany","201","Index of industrial production","201803","March 2018","M","Monthly","2015-09","Sep-2015","IDX","Index","0","Units",,,110.45,,
"DEU","Germany","201","Index of industrial production","201803","March 2018","M","Monthly","2015-10","Oct-2015","IDX","Index","0","Units",,,110.96,,
"DEU","Germany","201","Index of industrial production","201803","March 2018","M","Monthly","2015-11","Nov-2015","IDX","Index","0","Units",,,110.35,,
"DEU","Germany","201","Index of industrial production","201803","March 2018","M","Monthly","2015-12","Dec-2015","IDX","Index","0","Units",,,111.26,,
"DEU","Germany","201","Index of industrial production","201803","March 2018","M","Monthly","2016-01","Jan-2016","IDX","Index","0","Units",,,113.37,,
"DEU","Germany","201","Index of industrial production","201803","March 2018","M","Monthly","2016-02","Feb-2016","IDX","Index","0","Units",,,112.67,,
"DEU","Germany","201","Index of industrial production","201803","March 2018","M","Monthly","2016-03","Mar-2016","IDX","Index","0","Units",,,111.86,,
"DEU","Germany","201","Index of industrial production","201803","March 2018","M","Monthly","2016-04","Apr-2016","IDX","Index","0","Units",,,112.57,,
"DEU","Germany","201","Index of industrial production","201803","March 2018","M","Monthly","2016-05","May-2016","IDX","Index","0","Units",,,110.96,,
"DEU","Germany","201","Index of industrial production","201803","March 2018","M","Monthly","2016-06","Jun-2016","IDX","Index","0","Units",,,112.87,,
"DEU","Germany","201","Index of industrial production","201803","March 2018","M","Monthly","2016-07","Jul-2016","IDX","Index","0","Units",,,110.55,,
"DEU","Germany","201","Index of industrial production","201803","March 2018","M","Monthly","2016-08","Aug-2016","IDX","Index","0","Units",,,113.37,,
"DEU","Germany","201","Index of industrial production","201803","March 2018","M","Monthly","2016-09","Sep-2016","IDX","Index","0","Units",,,112.67,,
"DEU","Germany","201","Index of industrial production","201803","March 2018","M","Monthly","2016-10","Oct-2016","IDX","Index","0","Units",,,112.87,,
"DEU","Germany","201","Index of industrial production","201803","March 2018","M","Monthly","2016-11","Nov-2016","IDX","Index","0","Units",,,113.47,,
"DEU","Germany","201","Index of industrial production","201803","March 2018","M","Monthly","2016-12","Dec-2016","IDX","Index","0","Units",,,111.16,,
"DEU","Germany","201","Index of industrial production","201803","March 2018","M","Monthly","2017-01","Jan-2017","IDX","Index","0","Units",,,113.17,,
"DEU","Germany","201","Index of industrial production","201803","March 2018","M","Monthly","2017-02","Feb-2017","IDX","Index","0","Units",,,114.18,,
"DEU","Germany","201","Index of industrial production","201803","March 2018","M","Monthly","2017-03","Mar-2017","IDX","Index","0","Units",,,114.48,,
"DEU","Germany","201","Index of industrial production","201803","March 2018","M","Monthly","2017-04","Apr-2017","IDX","Index","0","Units",,,114.98,,
"DEU","Germany","201","Index of industrial production","201803","March 2018","M","Monthly","2017-05","May-2017","IDX","Index","0","Units",,,116.49,,
"DEU","Germany","201","Index of industrial production","201803","March 2018","M","Monthly","2017-06","Jun-2017","IDX","Index","0","Units",,,115.38,,
"DEU","Germany","201","Index of industrial production","201803","March 2018","M","Monthly","2017-07","Jul-2017","IDX","Index","0","Units",,,115.79,,
"DEU","Germany","201","Index of industrial production","201803","March 2018","M","Monthly","2017-08","Aug-2017","IDX","Index","0","Units",,,119.31,,
"DEU","Germany","201","Index of industrial production","201803","March 2018","M","Monthly","2017-09","Sep-2017","IDX","Index","0","Units",,,117.9,,
"DEU","Germany","201","Index of industrial production","201803","March 2018","M","Monthly","2017-10","Oct-2017","IDX","Index","0","Units",,,115.68,,
"DEU","Germany","201","Index of industrial production","201803","March 2018","M","Monthly","2017-11","Nov-2017","IDX","Index","0","Units",,,120.81,,
"DEU","Germany","201","Index of industrial production","201803","March 2018","M","Monthly","2017-12","Dec-2017","IDX","Index","0","Units",,,119.91,,
"GRC","Greece","201","Index of industrial production","201803","March 2018","M","Monthly","2015-01","Jan-2015","IDX","Index","0","Units",,,87.73,,
"GRC","Greece","201","Index of industrial production","201803","March 2018","M","Monthly","2015-02","Feb-2015","IDX","Index","0","Units",,,89.83,,
"GRC","Greece","201","Index of industrial production","201803","March 2018","M","Monthly","2015-03","Mar-2015","IDX","Index","0","Units",,,90.53,,
"GRC","Greece","201","Index of industrial production","201803","March 2018","M","Monthly","2015-04","Apr-2015","IDX","Index","0","Units",,,88.03,,
"GRC","Greece","201","Index of industrial production","201803","March 2018","M","Monthly","2015-05","May-2015","IDX","Index","0","Units",,,83.83,,
"GRC","Greece","201","Index of industrial production","201803","March 2018","M","Monthly","2015-06","Jun-2015","IDX","Index","0","Units",,,83.63,,
"GRC","Greece","201","Index of industrial production","201803","March 2018","M","Monthly","2015-07","Jul-2015","IDX","Index","0","Units",,,86.23,,
"GRC","Greece","201","Index of industrial production","201803","March 2018","M","Monthly","2015-08","Aug-2015","IDX","Index","0","Units",,,89.43,,
"GRC","Greece","201","Index of industrial production","201803","March 2018","M","Monthly","2015-09","Sep-2015","IDX","Index","0","Units",,,89.63,,
"GRC","Greece","201","Index of industrial production","201803","March 2018","M","Monthly","2015-10","Oct-2015","IDX","Index","0","Units",,,87.53,,
"GRC","Greece","201","Index of industrial production","201803","March 2018","M","Monthly","2015-11","Nov-2015","IDX","Index","0","Units",,,90.93,,
